# Force βfL, Rxyy^2, Persistence Length λ
1.1504e-01,    6.1392e-01,    4.0000e+00
1.1610e-01,    6.1391e-01,    4.0000e+00
1.1718e-01,    6.1390e-01,    4.0000e+00
1.1826e-01,    6.1389e-01,    4.0000e+00
1.1936e-01,    6.1388e-01,    4.0000e+00
1.2046e-01,    6.1387e-01,    4.0000e+00
1.2158e-01,    6.1386e-01,    4.0000e+00
1.2270e-01,    6.1385e-01,    4.0000e+00
1.2384e-01,    6.1384e-01,    4.0000e+00
1.2499e-01,    6.1383e-01,    4.0000e+00
1.2614e-01,    6.1382e-01,    4.0000e+00
1.2731e-01,    6.1380e-01,    4.0000e+00
1.2849e-01,    6.1379e-01,    4.0000e+00
1.2968e-01,    6.1378e-01,    4.0000e+00
1.3088e-01,    6.1377e-01,    4.0000e+00
1.3209e-01,    6.1376e-01,    4.0000e+00
1.3331e-01,    6.1375e-01,    4.0000e+00
1.3455e-01,    6.1373e-01,    4.0000e+00
1.3579e-01,    6.1372e-01,    4.0000e+00
1.3705e-01,    6.1371e-01,    4.0000e+00
1.3832e-01,    6.1369e-01,    4.0000e+00
1.3960e-01,    6.1368e-01,    4.0000e+00
1.4089e-01,    6.1367e-01,    4.0000e+00
1.4220e-01,    6.1365e-01,    4.0000e+00
1.4351e-01,    6.1364e-01,    4.0000e+00
1.4484e-01,    6.1363e-01,    4.0000e+00
1.4618e-01,    6.1361e-01,    4.0000e+00
1.4754e-01,    6.1360e-01,    4.0000e+00
1.4890e-01,    6.1358e-01,    4.0000e+00
1.5028e-01,    6.1356e-01,    4.0000e+00
1.5167e-01,    6.1355e-01,    4.0000e+00
1.5308e-01,    6.1353e-01,    4.0000e+00
1.5450e-01,    6.1352e-01,    4.0000e+00
1.5593e-01,    6.1350e-01,    4.0000e+00
1.5737e-01,    6.1348e-01,    4.0000e+00
1.5883e-01,    6.1347e-01,    4.0000e+00
1.6030e-01,    6.1345e-01,    4.0000e+00
1.6178e-01,    6.1343e-01,    4.0000e+00
1.6328e-01,    6.1341e-01,    4.0000e+00
1.6479e-01,    6.1339e-01,    4.0000e+00
1.6632e-01,    6.1337e-01,    4.0000e+00
1.6786e-01,    6.1336e-01,    4.0000e+00
1.6941e-01,    6.1334e-01,    4.0000e+00
1.7098e-01,    6.1332e-01,    4.0000e+00
1.7256e-01,    6.1330e-01,    4.0000e+00
1.7416e-01,    6.1327e-01,    4.0000e+00
1.7577e-01,    6.1325e-01,    4.0000e+00
1.7740e-01,    6.1323e-01,    4.0000e+00
1.7904e-01,    6.1321e-01,    4.0000e+00
1.8070e-01,    6.1319e-01,    4.0000e+00
1.8237e-01,    6.1317e-01,    4.0000e+00
1.8406e-01,    6.1314e-01,    4.0000e+00
1.8577e-01,    6.1312e-01,    4.0000e+00
1.8749e-01,    6.1309e-01,    4.0000e+00
1.8922e-01,    6.1307e-01,    4.0000e+00
1.9097e-01,    6.1305e-01,    4.0000e+00
1.9274e-01,    6.1302e-01,    4.0000e+00
1.9453e-01,    6.1299e-01,    4.0000e+00
1.9633e-01,    6.1297e-01,    4.0000e+00
1.9815e-01,    6.1294e-01,    4.0000e+00
1.9998e-01,    6.1291e-01,    4.0000e+00
2.0183e-01,    6.1289e-01,    4.0000e+00
2.0370e-01,    6.1286e-01,    4.0000e+00
2.0559e-01,    6.1283e-01,    4.0000e+00
2.0749e-01,    6.1280e-01,    4.0000e+00
2.0941e-01,    6.1277e-01,    4.0000e+00
2.1135e-01,    6.1274e-01,    4.0000e+00
2.1331e-01,    6.1271e-01,    4.0000e+00
2.1528e-01,    6.1268e-01,    4.0000e+00
2.1727e-01,    6.1264e-01,    4.0000e+00
2.1929e-01,    6.1261e-01,    4.0000e+00
2.2132e-01,    6.1258e-01,    4.0000e+00
2.2337e-01,    6.1254e-01,    4.0000e+00
2.2543e-01,    6.1251e-01,    4.0000e+00
2.2752e-01,    6.1247e-01,    4.0000e+00
2.2963e-01,    6.1244e-01,    4.0000e+00
2.3175e-01,    6.1240e-01,    4.0000e+00
2.3390e-01,    6.1237e-01,    4.0000e+00
2.3607e-01,    6.1233e-01,    4.0000e+00
2.3825e-01,    6.1229e-01,    4.0000e+00
2.4046e-01,    6.1225e-01,    4.0000e+00
2.4268e-01,    6.1221e-01,    4.0000e+00
2.4493e-01,    6.1217e-01,    4.0000e+00
2.4720e-01,    6.1213e-01,    4.0000e+00
2.4949e-01,    6.1208e-01,    4.0000e+00
2.5180e-01,    6.1204e-01,    4.0000e+00
2.5413e-01,    6.1200e-01,    4.0000e+00
2.5648e-01,    6.1195e-01,    4.0000e+00
2.5886e-01,    6.1191e-01,    4.0000e+00
2.6125e-01,    6.1186e-01,    4.0000e+00
2.6367e-01,    6.1181e-01,    4.0000e+00
2.6611e-01,    6.1177e-01,    4.0000e+00
2.6858e-01,    6.1172e-01,    4.0000e+00
2.7106e-01,    6.1167e-01,    4.0000e+00
2.7357e-01,    6.1162e-01,    4.0000e+00
2.7610e-01,    6.1156e-01,    4.0000e+00
2.7866e-01,    6.1151e-01,    4.0000e+00
2.8124e-01,    6.1146e-01,    4.0000e+00
2.8385e-01,    6.1140e-01,    4.0000e+00
2.8647e-01,    6.1135e-01,    4.0000e+00
2.8913e-01,    6.1129e-01,    4.0000e+00
2.9180e-01,    6.1123e-01,    4.0000e+00
2.9450e-01,    6.1118e-01,    4.0000e+00
2.9723e-01,    6.1112e-01,    4.0000e+00
2.9998e-01,    6.1105e-01,    4.0000e+00
3.0276e-01,    6.1099e-01,    4.0000e+00
3.0556e-01,    6.1093e-01,    4.0000e+00
3.0839e-01,    6.1087e-01,    4.0000e+00
3.1125e-01,    6.1080e-01,    4.0000e+00
3.1413e-01,    6.1073e-01,    4.0000e+00
3.1704e-01,    6.1067e-01,    4.0000e+00
3.1997e-01,    6.1060e-01,    4.0000e+00
3.2294e-01,    6.1053e-01,    4.0000e+00
3.2593e-01,    6.1045e-01,    4.0000e+00
