# Force βfL, Rxyy^2, Persistence Length λ
3.6086e-01,    1.4573e-01,    1.2500e-01
3.6420e-01,    1.4572e-01,    1.2500e-01
3.6758e-01,    1.4572e-01,    1.2500e-01
3.7098e-01,    1.4572e-01,    1.2500e-01
3.7441e-01,    1.4572e-01,    1.2500e-01
3.7788e-01,    1.4572e-01,    1.2500e-01
3.8138e-01,    1.4571e-01,    1.2500e-01
3.8491e-01,    1.4571e-01,    1.2500e-01
3.8847e-01,    1.4571e-01,    1.2500e-01
3.9207e-01,    1.4571e-01,    1.2500e-01
3.9570e-01,    1.4570e-01,    1.2500e-01
3.9936e-01,    1.4570e-01,    1.2500e-01
4.0306e-01,    1.4570e-01,    1.2500e-01
4.0679e-01,    1.4570e-01,    1.2500e-01
4.1056e-01,    1.4569e-01,    1.2500e-01
4.1436e-01,    1.4569e-01,    1.2500e-01
4.1820e-01,    1.4569e-01,    1.2500e-01
4.2207e-01,    1.4568e-01,    1.2500e-01
4.2598e-01,    1.4568e-01,    1.2500e-01
4.2992e-01,    1.4568e-01,    1.2500e-01
4.3390e-01,    1.4568e-01,    1.2500e-01
4.3792e-01,    1.4567e-01,    1.2500e-01
4.4197e-01,    1.4567e-01,    1.2500e-01
4.4607e-01,    1.4567e-01,    1.2500e-01
4.5020e-01,    1.4566e-01,    1.2500e-01
4.5436e-01,    1.4566e-01,    1.2500e-01
4.5857e-01,    1.4566e-01,    1.2500e-01
4.6282e-01,    1.4565e-01,    1.2500e-01
4.6710e-01,    1.4565e-01,    1.2500e-01
4.7143e-01,    1.4565e-01,    1.2500e-01
4.7579e-01,    1.4564e-01,    1.2500e-01
4.8020e-01,    1.4564e-01,    1.2500e-01
4.8464e-01,    1.4564e-01,    1.2500e-01
4.8913e-01,    1.4563e-01,    1.2500e-01
4.9366e-01,    1.4563e-01,    1.2500e-01
4.9823e-01,    1.4562e-01,    1.2500e-01
5.0284e-01,    1.4562e-01,    1.2500e-01
5.0750e-01,    1.4562e-01,    1.2500e-01
5.1220e-01,    1.4561e-01,    1.2500e-01
5.1694e-01,    1.4561e-01,    1.2500e-01
5.2173e-01,    1.4560e-01,    1.2500e-01
5.2656e-01,    1.4560e-01,    1.2500e-01
5.3143e-01,    1.4560e-01,    1.2500e-01
5.3635e-01,    1.4559e-01,    1.2500e-01
5.4132e-01,    1.4559e-01,    1.2500e-01
5.4633e-01,    1.4558e-01,    1.2500e-01
5.5139e-01,    1.4558e-01,    1.2500e-01
5.5649e-01,    1.4557e-01,    1.2500e-01
5.6165e-01,    1.4557e-01,    1.2500e-01
5.6685e-01,    1.4556e-01,    1.2500e-01
5.7209e-01,    1.4556e-01,    1.2500e-01
5.7739e-01,    1.4555e-01,    1.2500e-01
5.8274e-01,    1.4555e-01,    1.2500e-01
5.8813e-01,    1.4554e-01,    1.2500e-01
5.9358e-01,    1.4553e-01,    1.2500e-01
5.9907e-01,    1.4553e-01,    1.2500e-01
6.0462e-01,    1.4552e-01,    1.2500e-01
6.1022e-01,    1.4552e-01,    1.2500e-01
6.1587e-01,    1.4551e-01,    1.2500e-01
6.2157e-01,    1.4551e-01,    1.2500e-01
6.2732e-01,    1.4550e-01,    1.2500e-01
6.3313e-01,    1.4549e-01,    1.2500e-01
6.3899e-01,    1.4549e-01,    1.2500e-01
6.4491e-01,    1.4548e-01,    1.2500e-01
6.5088e-01,    1.4547e-01,    1.2500e-01
6.5691e-01,    1.4547e-01,    1.2500e-01
6.6299e-01,    1.4546e-01,    1.2500e-01
6.6913e-01,    1.4545e-01,    1.2500e-01
